unique_id,category,length_type,num_audio,n_choices,method,method_name,signal,budget,n_particles,gold_letter,selected_letter,majority_letter,preds,distinct_ratio,consensus,ess_ratio,parsed_ratio,oracle_correct,selected_correct,majority_correct,error
stress_based_reasoning_b2c8d964-0d93-4623-bab7-0d9e86d66c18,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,D,D,D,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_0e824767-42ea-41df-bdd5-921b72ee19dd,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_767713ed-aede-45d9-91df-37d68b52a338,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_8b2aa5d8-6c1a-4076-8bfa-1ab08d7279b7,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_4edf7cab-6a17-4402-b6ae-e4643e0ef6c8,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_47e3bc93-acea-4203-93be-ec48876bd87e,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_5cf7c063-a7dc-4494-8547-b660c9d8641d,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_f8075681-df49-48ba-9466-ec9eb2c987ff,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_ad6bdb44-58c4-43bf-bad3-a63d7d17028a,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_8a72ad1c-2b21-42f2-84b3-20a59030de67,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_2d657173-69f4-48ae-9c94-beb807a320ce,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_f40ad43b-5d80-47fd-865c-177e50faca11,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_b4de8e0e-270d-432d-87a5-e0fca539e2a5,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_1dbb1e94-3969-4a45-9a4f-5cec6fb8d3a4,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_1915e4ad-d17d-4aa3-b43b-f86c3f53167d,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_0392f735-3025-4f6b-ab3b-aa1bc5b07482,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_82c288b8-03d2-403c-84a8-9f02d7c06be9,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_e45e4c6d-1a66-4399-b688-2a147f76779f,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
speech_act_classification_be212b65-3e87-47f4-8566-616c29c86e32,speech_act_classification,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_b64d5976-8dcd-4f7d-8411-9bbe90a51667,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_80ddd5cb-7c11-44eb-b06f-5c54b412ebb1,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_f9561eac-837a-4bf0-9fd8-933147723f83,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_6cdc0b3a-4f35-441e-83df-871564168d1a,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_dc0214c0-df71-4897-a246-c8b7d1b2fe29,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_7b350e5e-9c1c-4f75-b682-31d76857646b,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_e42e74c8-5018-49ac-ada7-f024170dde7e,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_135eab90-cda8-4be5-8463-42a0b0c09291,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_e2896b50-b59c-4831-a4a0-e7d75d6d11c0,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_d83a0efd-209c-411c-80b9-22bdac6a7049,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_5cf087a5-2a88-4f88-8bcc-c4493f4817f4,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_cbc30722-f493-4994-a029-7be7493c0fa3,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_fbce9b85-f0b4-437c-bf7f-b121b0391177,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_18dda176-d1f9-497d-9f68-b5ece81cfd96,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_1ced7bc2-f998-4400-8dbf-29af8da43dc9,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_c453b78f-19e9-4099-a4c4-5535bb51f3fd,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_bdef4909-2223-4950-9e84-05d130253cdb,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_8f62abd8-0d3f-46a1-bd41-4bceb0a59468,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_da7d67a4-743a-4375-951e-017991115e38,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_c602aeed-de96-403d-a30f-1b7582d2dafe,stress_based_reasoning,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_450de8cd-2864-4f7a-878f-0e33704fd12e,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_63295ce2-b34c-4f1c-bd60-5d00b80f1bfb,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
speech_act_classification_b38b5df6-caf5-4db0-a54a-f08724f03b1a,speech_act_classification,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_3497894a-ab0e-43a2-983e-9b22ad3a3504,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
stress_based_reasoning_2f5d9ca2-49c7-4210-8469-fa1bc784e994,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_bd88844a-e7e9-4773-8a4f-88680df88bae,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_010537ce-f226-4d7c-bf02-e1aed39febd4,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
stress_based_reasoning_78e22a0b-16a0-462c-91b9-a03d33c20360,stress_based_reasoning,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_af89a21e-065f-457c-b67f-0abf435d5e83,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_52c72d78-569b-446f-8ebe-8ee17eaa9fd9,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_dd0e5331-a642-481c-ac5f-d1b000c518a1,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_795f8cad-2962-4b70-8b12-ce13cea06a9d,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_67f9bdb6-3098-4e88-a54b-a2846eea18d3,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_fcd948db-43cb-40d9-8a4f-efcb934c5ae0,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_a7701a3d-a22f-4903-9f08-c97bff456bd0,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_c169550f-bae4-4d28-85f8-46d4547e5349,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_1dbfc4a6-1a54-4dbe-9543-5ee6c858e5e2,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_954ea0c2-27c3-4d70-b6f6-d0665b8cd5ee,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_b86fb3ca-e2e5-4647-af66-b2a67c1b43d0,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_dc8d5f45-b4db-4cf9-a55b-5b56cb7d4ae7,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_09c465fe-a8b3-4c73-ae3e-02a3da925478,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_1b9cf6cb-9996-48cd-b312-ad83a3df7a10,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_781319ce-da06-47b5-9fdd-505c7eb1ba9c,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_c8fa0f42-cec6-4cc2-8067-974afc2ed1e7,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_1a9b86be-329c-47d9-85ba-73c5c242205a,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_7527026b-802a-43d2-b4d3-1de295a3fb08,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_8034773e-08f1-4416-9e3c-6ab2cefb084f,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_261cc424-9088-46ca-8d04-4e12356fed9a,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_82c253d5-616a-4958-ad9a-a31fc6e8ba84,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
speech_act_classification_5c9a874e-c635-4d71-a6d0-fd2999b6c7ef,speech_act_classification,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_ff9a6eca-8e1e-4daa-bd27-ff53ce62b484,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
speech_duration_estimation_6bad0784-e6f9-4b0f-a5a6-f77439c113c2,speech_duration_estimation,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_290c6ac9-b880-484f-8574-87e555036e39,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_c28b24cb-a93c-4b57-b511-c0dd63e522dc,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_fec2c160-6c68-479a-bfa9-ad1757ee9b4b,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_6bbb8fe0-aadf-45a1-871d-19810205c191,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_c0eb52dd-1b7b-4613-b398-aeaea4bb50e8,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_a38e4ba7-3c09-4d4f-bb7d-c94dd41cc06a,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_56261ce6-d8df-4e5d-b584-d95b7144ad25,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_f5e4171a-a184-49b3-bb19-e686fb9d2c83,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_326ce178-51da-434d-a519-7aee037c2367,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_51614534-a596-4fc6-9127-6274361dd281,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_3bda2ea4-2778-45f0-af41-dbaa420f55b3,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_922044c1-1ad2-421a-8dcf-3168c3a3854a,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_7839c9af-992a-421f-8388-f0e97940a76d,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_d8e80193-c3b5-4197-a6b6-9d8851c94581,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_f5575f13-833a-4100-a1a1-fbac75791c46,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_356e258f-3d8f-4463-921c-ab3f4b35be88,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_f44b2d95-4c0e-47a3-9541-3d69f37d7948,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_27f8b052-e617-4b21-9a41-9c40e1011f14,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_fd7741b2-f883-489e-8e7e-0e3a6edadf91,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_d9367e44-fef8-4a24-b43a-ac5852db98dc,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_4eb910ca-dce7-424f-a265-d84d2d29be19,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_2cdf27f4-ed25-4569-8dc4-019e53fd4d12,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_59f7bd6d-1c1f-43c4-a71e-5d7bbd31a545,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,A,A,A,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_7d97ffb2-df19-440f-be86-d12d28bbfe1d,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syllable_perception_ea49c455-6a55-43cd-943a-b4b1e1a6161c,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_70aade24-ea30-473e-9961-dd956dc2ec10,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_1b9b3fd3-b9d7-44ff-bb32-3e05c2b60639,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
speech_act_classification_98383db5-ccaf-44c6-aba2-cab1a1fde181,speech_act_classification,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syllable_perception_1b914764-8d96-4cff-afb8-87f93ccd93da,syllable_perception,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,D,D,D,1.0,1.0,1.0,1.0,False,False,False,
speech_duration_estimation_dc61afa8-2f1b-4ec7-9827-fc40d38125cf,speech_duration_estimation,10to30s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_2bf1f7ed-33f5-432e-815e-a45875b2dafe,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
speech_duration_estimation_d259a0c6-87ab-48b4-b3e3-99cc3a62aea0,speech_duration_estimation,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_734e0e03-900a-4c8e-8d59-b61b7b093956,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syntactic_structure_matching_ef4cf7cb-d1b1-42ee-80d6-28aff5cce7be,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_59360ed8-c3c8-4218-8bf0-b8f651a9c0b9,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syntactic_structure_matching_1096bfaf-ecff-48d2-b7ba-4212662e9ad4,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_acde27e1-6ff2-4e1d-a1c2-d1765d22b22f,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_a9b7f180-856d-406b-8ad0-031053da1892,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,B,B,B,1.0,1.0,1.0,1.0,True,True,True,
syntactic_structure_matching_167225b9-339b-40a6-80e6-689ee6db7b66,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_aa011896-ec2a-4014-81cf-1c9b55a3a8a2,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_fc22d651-c72d-4f04-b01f-871737af9ab2,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_30bb8f86-b18e-4082-b241-6fd9fa7f92dc,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_87db42f9-08e8-44af-a7b8-b9da69009791,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,C,C,C,1.0,1.0,1.0,1.0,True,True,True,
syntactic_structure_matching_2101288c-b65a-4a06-95d6-111a6957e730,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_ae8b17c9-1468-41da-b833-081c98b85bb8,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_470783f1-1eeb-4352-b6b7-996cc33810f1,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,B,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_9fc97efa-693c-48ae-86e1-af2e130adfaf,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,A,A,A,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_da4f420f-763d-4b45-82ce-aca4c03d80ce,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_de6e5e02-8e8e-4087-9a92-786fd2cf7142,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,D,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_9481f3be-8bf6-46e4-a882-e4307a778a63,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,A,C,C,C,1.0,1.0,1.0,1.0,False,False,False,
syntactic_structure_matching_4f5ba7ad-8d39-44c5-a832-18b3bdfebf86,syntactic_structure_matching,le10s,1,4,10,native inline MCQ (Mellow),mean_logprob,1,1,C,B,B,B,1.0,1.0,1.0,1.0,False,False,False,
